개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
4671000,202546710000100204,개방화장실,법제3조제12호,직영충전소,전북특별자치도 군산시 옥산면 옥산로 154,,0,0,0,0,0,0,0,0,0,S-OIL,0634715144,상시,,201404,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100205,개방화장실,법제3조제12호,군산무안주유소/충전소,전북특별자치도 군산시 서해안고속도로 141,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634535763,상시,,200303,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100206,개방화장실,법제3조제12호,군산(서울)충전소주유소,전북특별자치도 군산시 군산시 서해안고속도로 148,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634535163,상시,,200212,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100207,개방화장실,법제3조제12호,한양에너지LPG충전소,전북특별자치도 군산시 공항로 141,,0,0,0,0,0,0,0,0,0,E1,0634646828,상시,,200702,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100208,개방화장실,법제3조제12호,한신가스,전북특별자치도 군산시 조촌로 167,,0,0,0,0,0,0,0,0,0,E1,0634454751,상시,,198305,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100209,개방화장실,법제3조제12호,SK행복충전 금강엘피지충전소,전북특별자치도 군산시 개정면 구암로 224,,0,0,0,0,0,0,0,0,0,SK가스,0634532020,상시,,200309,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100210,개방화장실,법제3조제12호,국제충전소,전북특별자치도 군산시 공단대로 393,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634627755,상시,,198212,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100211,개방화장실,법제3조제12호,SK행복충전 군산충전소,전북특별자치도 군산시 구암3.1로 198,,0,0,0,0,0,0,0,0,0,SK가스,0634432111,상시,,198905,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100212,개방화장실,법제3조제12호,군산공단충전소,전북특별자치도 군산시 외항로 55,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634688161,상시,,200104,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100213,개방화장실,법제3조제12호,SK행복충전 동일충전소,전북특별자치도 군산시 외항1길 32-1,,0,0,0,0,0,0,0,0,0,SK가스,0634626161,상시,,198106,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100214,개방화장실,법제3조제12호,SK행복충전 새만금군산충전소,전북특별자치도 군산시 새만금북로 519,,0,0,0,0,0,0,0,0,0,SK가스,0634636364,상시,,201007,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100215,개방화장실,법제3조제12호,연안충전소,전북특별자치도 군산시 강변로 246,,0,0,0,0,0,0,0,0,0,E1,0634465115,상시,,200803,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100216,개방화장실,법제3조제12호,새만금충전소,전북특별자치도 군산시 월명로 112,,0,0,0,0,0,0,0,0,0,E1,0634672002,상시,,202208,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100217,개방화장실,법제3조제12호,(유)가스온,전북특별자치도 군산시 번영로 392,,0,0,0,0,0,0,0,0,0,(유)가스온,0634687000,상시,,200012,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100218,개방화장실,법제3조제11호,유한회사 디에스(DS),전북특별자치도 군산시 외항로 259,,0,0,0,0,0,0,0,0,0,GS칼텍스,07040474565,상시,,202312,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100219,개방화장실,법제3조제11호,군산현대주유소,전북특별자치도 군산시 해망로 127,,0,0,0,0,0,0,0,0,0,SK에너지,0634433600,상시,,201710,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100220,개방화장실,법제3조제11호,군산항주유소,전북특별자치도 군산시 미성로 104,,0,0,0,0,0,0,0,0,0,SK에너지,0634715199,상시,,201702,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100221,개방화장실,법제3조제11호,(유)로또에너지,전북특별자치도 군산시 외항로 223,,0,0,0,0,0,0,0,0,0,S-OIL,0634718300,상시,,201607,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100222,개방화장실,법제3조제11호,롯데주유소,전북특별자치도 군산시 공항로 579,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634642525,상시,,200806,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100223,개방화장실,법제3조제11호,동양주유소,전북특별자치도 군산시 임피면 동군산로 843,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634535148,상시,,201308,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100224,개방화장실,법제3조제11호,호원대입구주유소,전북특별자치도 군산시 대야면 번영로 1238,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634516359,상시,,199701,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100225,개방화장실,법제3조제11호,서진주유소,전북특별자치도 군산시 성산면 철새로 52,,0,0,0,0,0,0,0,0,0,S-OIL,0634539900,상시,,198808,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100226,개방화장실,법제3조제11호,서원주유소,전북특별자치도 군산시 옥녀로 18,,0,0,0,0,0,0,0,0,0,S-OIL,0634675157,상시,,200903,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100227,개방화장실,법제3조제11호,마룡주유소,전북특별자치도 군산시 서수면 동군산로 1118,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634511112,상시,,198901,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100228,개방화장실,법제3조제11호,HD현대오일뱅크㈜직영 월드컵주유소,전북특별자치도 군산시 번영로 68,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634451336,상시,,199610,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100229,개방화장실,법제3조제11호,공단주유소,전북특별자치도 군산시 외항6길 6,,0,0,0,0,0,0,0,0,0,S-OIL,0634675685,상시,,,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100230,개방화장실,법제3조제11호,세신셀프주유소,전북특별자치도 군산시 옥녀로 36,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634635106,상시,,201212,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100231,개방화장실,법제3조제11호,군산무안주유소/충전소,전북특별자치도 군산시 서해안고속도로 141,,0,0,0,0,0,0,0,0,0,알뜰(ex),0634535763,상시,,200112,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100232,개방화장실,법제3조제11호,군산(서울)충전소주유소,전북특별자치도 군산시 군산시 서해안고속도로 148,,0,0,0,0,0,0,0,0,0,알뜰(ex),0634535163,상시,,200112,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100233,개방화장실,법제3조제11호,sj오일(주)신대륙주유소,전북특별자치도 군산시 자유무역로 4,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634675600,상시,,200811,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100234,개방화장실,법제3조제11호,군산사랑주유소,전북특별자치도 군산시 월명로 315,,0,0,0,0,0,0,0,0,0,SK에너지,0634626717,상시,,199612,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100235,개방화장실,법제3조제11호,은파주유소,전북특별자치도 군산시 대학로 426,,0,0,0,0,0,0,0,0,0,SK에너지,0634685147,상시,,199805,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100236,개방화장실,법제3조제11호,HD현대오일뱅크㈜직영 희망등대주유소,전북특별자치도 군산시 번영로 202,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634520930,상시,,201406,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100237,개방화장실,법제3조제11호,대야농협주유소,전북특별자치도 군산시 대야면 번영로 916,,0,0,0,0,0,0,0,0,0,NH-OIL,0634511992,상시,,201406,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100238,개방화장실,법제3조제11호,신협햇살주유소,전북특별자치도 군산시 외항로 565,,0,0,0,0,0,0,0,0,0,SK에너지,0634684455,상시,,199711,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100239,개방화장실,법제3조제11호,동군산농협나포주유소,전북특별자치도 군산시 나포면 십자들로 622,,0,0,0,0,0,0,0,0,0,NH-OIL,0634538043,상시,,199709,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100240,개방화장실,법제3조제11호,옥산농협주유소,전북특별자치도 군산시 옥산면 산성로 222,,0,0,0,0,0,0,0,0,0,NH-OIL,0634647473,상시,,200704,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100241,개방화장실,법제3조제11호,서군산농협주유소,전북특별자치도 군산시 문창2길 1,,0,0,0,0,0,0,0,0,0,NH-OIL,0634600530,상시,,202306,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100242,개방화장실,법제3조제11호,옥구농협주유소,전북특별자치도 군산시 옥구읍 옥구로 39,,0,0,0,0,0,0,0,0,0,NH-OIL,0634648819,상시,,201410,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100243,개방화장실,법제3조제11호,직영주유소,전북특별자치도 군산시 옥산면 옥산로 154,,0,0,0,0,0,0,0,0,0,S-OIL,0634715144,상시,,201404,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100244,개방화장실,법제3조제11호,(유)한결,전북특별자치도 군산시 외항로 163,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634656464,상시,,199112,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100245,개방화장실,법제3조제11호,만땅주유소(주),전북특별자치도 군산시 해망로 671,,0,0,0,0,0,0,0,0,0,SK에너지,0634685188,상시,,200810,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100246,개방화장실,법제3조제11호,비행장주유소,전북특별자치도 군산시 공항로 476,,0,0,0,0,0,0,0,0,0,S-OIL,0634675137,상시,,200807,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100247,개방화장실,법제3조제11호,(유)용명에너지 신흥주유소,전북특별자치도 군산시 월명로 408,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634465144,상시,,199803,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100248,개방화장실,법제3조제11호,(유)푸른들주유소,전북특별자치도 군산시 공항로 300,,0,0,0,0,0,0,0,0,0,알뜰주유소,0634655131,상시,,200311,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100249,개방화장실,법제3조제11호,(유)희망에너지,전북특별자치도 군산시 옥녀로 102,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634615140,상시,,200807,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100250,개방화장실,법제3조제11호,대박self주유소,전북특별자치도 군산시 옥산면 월명로 81,,0,0,0,0,0,0,0,0,0,SK에너지,0634644648,상시,,200605,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100251,개방화장실,법제3조제11호,(유)리조트주유소,전북특별자치도 군산시 옥산면 옥산로 157,,0,0,0,0,0,0,0,0,0,S-OIL,0634645145,상시,,200307,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100252,개방화장실,법제3조제11호,군산IC주유소,전북특별자치도 군산시 성산면 군익로 111,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634535184,상시,,200612,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100253,개방화장실,법제3조제11호,(유)외항주유소,전북특별자치도 군산시 외항로 269,,0,0,0,0,0,0,0,0,0,SK에너지,0634528506,상시,,200205,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100254,개방화장실,법제3조제11호,스카이주유소,전북특별자치도 군산시 외항로 195,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634685189,상시,,199801,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100255,개방화장실,법제3조제11호,은성주유소,전북특별자치도 군산시 성산면 동군산로 93,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634539111,상시,,199008,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100256,개방화장실,법제3조제11호,임피주유소,전북특별자치도 군산시 임피면 서원석곡로 592,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634537777,상시,,199009,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100257,개방화장실,법제3조제11호,샛별주유소,전북특별자치도 군산시 대야면 번영로 1321,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634512333,상시,,197401,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100258,개방화장실,법제3조제11호,(유)월명주유소,전북특별자치도 군산시 해망로 517,,0,0,0,0,0,0,0,0,0,알뜰주유소,0634652535,상시,,197406,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100259,개방화장실,법제3조제11호,산북주유소,전북특별자치도 군산시 외항로 131,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634651721,상시,,199701,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100260,개방화장실,법제3조제11호,성진주유소(군산),전북특별자치도 군산시 개정면 번영로 846,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634513151,상시,,199705,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100261,개방화장실,법제3조제11호,바른길주유소,전북특별자치도 군산시 미성로 458,,0,0,0,0,0,0,0,0,0,SK에너지,0634524257,상시,,200903,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100262,개방화장실,법제3조제11호,남군산주유소,전북특별자치도 군산시 옥구읍 상평로 16,,0,0,0,0,0,0,0,0,0,SK에너지,0634424158,상시,,199109,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100263,개방화장실,법제3조제11호,시청주유소,전북특별자치도 군산시 번영로 167,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634510907,상시,,200805,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100264,개방화장실,법제3조제11호,SJ오일(주) 스마일주유소,전북특별자치도 군산시 공단대로 284,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634611411,상시,,201312,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100265,개방화장실,법제3조제11호,착한7주유소,전북특별자치도 군산시 공단대로 567,,0,0,0,0,0,0,0,0,0,자가상표,0634625155,상시,,199612,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100266,개방화장실,법제3조제11호,지에스칼텍스(주)오아시스주유소,전북특별자치도 군산시 동장산로 150,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634685151,상시,,199702,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100267,개방화장실,법제3조제11호,동경주유소,전북특별자치도 군산시 옥서면 공항로 702,,0,0,0,0,0,0,0,0,0,S-OIL,0634614656,상시,,201408,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100268,개방화장실,법제3조제11호,서울주유소,전북특별자치도 군산시 서수면 동군산로 984,,0,0,0,0,0,0,0,0,0,SK에너지,0634532600,상시,,199401,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100269,개방화장실,법제3조제11호,스마트셀프주유소,전북특별자치도 군산시 옥산로 16,,0,0,0,0,0,0,0,0,0,SK에너지,0634510051,상시,,201302,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100270,개방화장실,법제3조제11호,지에스칼텍스(주)해와달주유소,전북특별자치도 군산시  대학로 382,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634676669,상시,,199703,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100271,개방화장실,법제3조제11호,태성주유소,전북특별자치도 군산시 성산면 십자들로 189,,0,0,0,0,0,0,0,0,0,알뜰주유소,0634452600,상시,,199212,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100272,개방화장실,법제3조제11호,행복날개주유소,전북특별자치도 군산시 장미2길27,,0,0,0,0,0,0,0,0,0,SK에너지,0634458190,상시,,,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100273,개방화장실,법제3조제11호,서수주유소,전북특별자치도 군산시 항쟁로 177,,0,0,0,0,0,0,0,0,0,SK에너지,0634539800,상시,,199012,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100274,개방화장실,법제3조제11호,한사랑주유소,전북특별자치도 군산시  공항로 368,,0,0,0,0,0,0,0,0,0,SK에너지,0634655109,상시,,199407,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100275,개방화장실,법제3조제11호,하늘주유소,전북특별자치도 군산시 서수면 함안로 431,,0,0,0,0,0,0,0,0,0,S-OIL,0634518999,상시,,200903,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100276,개방화장실,법제3조제11호,마트24주유소,전북특별자치도 군산시 진포로 201,,0,0,0,0,0,0,0,0,0,SK에너지,,상시,,199701,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100277,개방화장실,법제3조제11호,기쁨가득주유소,전북특별자치도 군산시 월명로 115,,0,0,0,0,0,0,0,0,0,S-OIL,0634655185,상시,,200711,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100278,개방화장실,법제3조제11호,한마음주유소,전북특별자치도 군산시 개정면 구암로 234,,0,0,0,0,0,0,0,0,0,SK에너지,0634538811,상시,,201411,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100279,개방화장실,법제3조제11호,그린주유소,전북특별자치도 군산시 개정면 번영로 692,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634526344,상시,,199512,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100280,개방화장실,법제3조제11호,삼성주유소,전북특별자치도 군산시 공항로 262-1,,0,0,0,0,0,0,0,0,0,SK에너지,0634665142,상시,,200603,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100281,개방화장실,법제3조제11호,형제주유소,전북특별자치도 군산시 강변로 204,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634454002,상시,,200004,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100282,개방화장실,법제3조제11호,싼7주유소,전북특별자치도 군산시 외항로 111,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634683338,상시,,199501,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100283,개방화장실,법제3조제11호,풍년주유소,전북특별자치도 군산시 임피면 항쟁로 46,,0,0,0,0,0,0,0,0,0,S-OIL,0634537171,상시,,200002,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100284,개방화장실,법제3조제11호,삼거리주유소,전북특별자치도 군산시 옥서면 옥구저수지로 216,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634719088,상시,,,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100285,개방화장실,법제3조제11호,서광주유소,전북특별자치도 군산시 구암로 158,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634425151,상시,,199312,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100286,개방화장실,법제3조제11호,흥남주유소,전북특별자치도 군산시 팔마로 104,,0,0,0,0,0,0,0,0,0,S-OIL,0634625180,상시,,199609,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100287,개방화장실,법제3조제11호,동진주유소,전북특별자치도 군산시 미원로 57,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634685133,상시,,199804,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100288,개방화장실,법제3조제11호,CJ대한통운㈜ 신군산항주유소,전북특별자치도 군산시 외항로 399,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634607044,상시,,200710,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100289,개방화장실,법제3조제11호,엑센트주유소,전북특별자치도 군산시 대학로 191,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634612631,상시,,200610,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100290,개방화장실,법제3조제11호,정든주유소,전북특별자치도 군산시 공항로 157,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634670110,상시,,200212,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100291,개방화장실,법제3조제11호,골든벨주유소,전북특별자치도 군산시 공단대로 90,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634520100,상시,,201504,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100292,개방화장실,법제3조제11호,(유)밀레니엄주유소,전북특별자치도 군산시 외항로 319,,0,0,0,0,0,0,0,0,0,SK에너지,0634675194,상시,,200106,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100293,개방화장실,법제3조제11호,로얄주유소,전북특별자치도 군산시 번영로 447-3,,0,0,0,0,0,0,0,0,0,GS칼텍스,0634523792,상시,,199604,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100294,개방화장실,법제3조제11호,유쾌한주유소,전북특별자치도 군산시 구암로 97,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634459110,상시,,200409,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
4671000,202546710000100295,개방화장실,법제3조제11호,동영주유소,전북특별자치도 군산시 성산면 동군산로 467,,0,0,0,0,0,0,0,0,0,S-OIL,0634535134,상시,,200406,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100296,개방화장실,법제3조제11호,성은주유소,전북특별자치도 군산시 미성로 442,,0,0,0,0,0,0,0,0,0,현대오일뱅크,0634717883,상시,,200405,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:46,2025-07-02 17:46:27
4671000,202546710000100297,개방화장실,법제3조제11호,미소주유소,전북특별자치도 군산시 대학로 618,,0,0,0,0,0,0,0,0,0,S-OIL,0634626146,상시,,200707,민간,수세식,N,N,,N,N,,,2025-07-01,I,2026-05-15 18:43:45,2025-07-02 17:46:27
