개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
4641000,202546410000100067,공중화장실,법제3조제5호,한두평,전북특별자치도 전주시 완산구 한두평2길 17-3,전북특별자치도 전주시 완산구 중화산동2가 662-5,1,2,1,0,0,0,3,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:19
4641000,202546410000100068,공중화장실,법제3조제5호,문학대1공원,전북특별자치도 전주시 완산구 황강서원로 73,전북특별자치도 전주시 완산구 효자동3가 1587,1,1,0,0,0,0,2,0,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:19
4641000,202546410000100069,공중화장실,법제3조제5호,문학대2공원,전북특별자치도 전주시 완산구 유연로 217-24,전북특별자치도 전주시 완산구 효자동3가 1523-2,1,5,1,0,0,0,6,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:19
4641000,202546410000100070,공중화장실,법제3조제5호,솔바람공원,전북특별자치도 전주시 완산구 우전로 130,전북특별자치도 전주시 완산구 효자동2가 1200-1,0,1,1,0,0,0,0,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:19
4641000,202546410000100071,공중화장실,법제3조제5호,마전숲공원(서부제3호공원),전북특별자치도 전주시 완산구 홍산3길 19,전북특별자치도 전주시 완산구 효자동3가 1526-1,2,5,0,0,0,0,6,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:19
4641000,202546410000100072,공중화장실,법제3조제5호,제33호공원,전북특별자치도 전주시 완산구 화산천변7길 16,전북특별자치도 전주시 완산구 중화산동2가 746-3,1,2,1,0,0,0,3,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,202407,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:19
4641000,202546410000100073,공중화장실,법제3조제5호,서곡공원,전북특별자치도 전주시 완산구 서곡2길 29-6,전북특별자치도 전주시 완산구 효자동3가 1485,2,3,0,1,0,0,3,0,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:19
4641000,202546410000100074,공중화장실,법제3조제5호,모롱지공원,전북특별자치도 전주시 완산구 서곡6길 7,전북특별자치도 전주시 완산구 효자동3가 1407-3,0,2,1,0,0,0,2,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:19
4641000,202546410000100075,공중화장실,법제3조제5호,중산공원,전북특별자치도 전주시 완산구 메너머4길 11,전북특별자치도 전주시 완산구 중화산동2가 687,2,3,0,1,0,0,3,1,1,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,Y,여자화장실,202411,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:19
4641000,202546410000100076,공중화장실,법제3조제5호,화산네거리,전북특별자치도 전주시 완산구 산월1길 10-27,전북특별자치도 전주시 완산구 중화산동2가 643,1,1,0,0,0,0,3,0,0,완산구 공원녹지과,0632205315,상시,,202311,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:19
4641000,202546410000100077,공중화장실,법제3조제5호,중산3길,전북특별자치도 전주시 완산구 중산3길 15-3,전북특별자치도 전주시 완산구 중화산동2가 619,1,1,0,0,0,0,2,0,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100078,공중화장실,법제3조제5호,중산5길,전북특별자치도 전주시 완산구 중산5길 16-3,전북특별자치도 전주시 완산구 중화산동2가 630,1,1,0,0,0,0,3,0,0,완산구 공원녹지과,0632205315,상시,,202308,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100079,공중화장실,법제3조제5호,중산10길,전북특별자치도 전주시 완산구 중산10길 16-3,전북특별자치도 전주시 완산구 중화산동2가 598,0,1,1,0,0,0,1,1,0,완산구 공원녹지과,0632205315,상시,,202312,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100080,공중화장실,법제3조제5호,인정길,전북특별자치도 전주시 완산구 인정2길 5,전북특별자치도 전주시 완산구 중화산동2가 586,2,3,0,0,0,0,3,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,Y,여자화장실,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100081,공중화장실,법제3조제5호,메너머1길,전북특별자치도 전주시 완산구 메너머1길 14-10,전북특별자치도 전주시 완산구 중화산동2가 573,0,1,1,0,0,0,1,1,0,완산구 공원녹지과,0632205315,상시,,202312,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100082,공중화장실,법제3조제5호,태평문화공원,전북특별자치도 전주시 완산구 태진로 32,전북특별자치도 전주시 완산구 태평동 293,1,3,1,0,0,0,7,1,1,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100083,공중화장실,법제3조제5호,완산공원(아래),전북특별자치도 전주시 완산구 매곡로 35-25,전북특별자치도 전주시 완산구 동완산동 377-3,2,4,0,1,0,0,2,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,Y,여자화장실,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100084,공중화장실,법제3조제5호,완산공원(정상),전북특별자치도 전주시 완산구 전주천서로 237,전북특별자치도 전주시 완산구 매곡로 35-29,0,2,1,0,0,0,2,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100085,공중화장실,법제3조제5호,산성공원(좁은목약수터),전북특별자치도 전주시 완산구 춘향로 5377-31,전북특별자치도 전주시 완산구 동서학동 산152-7,0,1,1,1,0,0,1,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100086,공중화장실,법제3조제5호,기린공원(오목대),전북특별자치도 전주시 완산구 기린대로 55,전북특별자치도 전주시 완산구 교동 산1-3,3,5,0,1,0,0,3,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100087,공중화장실,법제3조제5호,평화1공원,전북특별자치도 전주시 완산구 평화15길 13-5,전북특별자치도 전주시 완산구 평화동1가 745-1,1,1,1,0,0,0,2,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100088,공중화장실,법제3조제5호,태평어린이공원,전북특별자치도 전주시 완산구 태평3길 71,전북특별자치도 전주시 완산구 태평동 301,1,2,1,0,0,0,3,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100089,공중화장실,법제3조제5호,산성방문자센터,전북특별자치도 전주시 완산구 남고산성1길 139,전북특별자치도 전주시 완산구 동서학동 740-1,1,1,0,0,0,0,2,0,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100090,공중화장실,법제3조제5호,흑석골(버스회차지),전북특별자치도 전주시 완산구 흑석로 104,전북특별자치도 전주시 완산구 서서학동 999-10,1,1,0,0,0,0,2,0,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100091,공중화장실,법제3조제5호,산성마을버스회차지,전북특별자치도 전주시 완산구 남고산성1길 80,전북특별자치도 전주시 완산구 동서학동 784-1,1,1,0,0,0,0,2,0,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100092,공중화장실,법제3조제5호,맏내제,전북특별자치도 전주시 완산구 평화5길 36-34,전북특별자치도 전주시 완산구 평화동2가 산83-1,0,1,1,0,0,0,1,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100093,공중화장실,법제3조제5호,평화1어린이공원,전북특별자치도 전주시 완산구 소대배기로 18-36,전북특별자치도 전주시 완산구 평화동2가 889-6,1,1,1,1,0,0,3,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100094,공중화장실,법제3조제5호,신성공원,전북특별자치도 전주시 완산구 평화14길 27-49,전북특별자치도 전주시 완산구 평화동2가 230-2,1,2,1,0,0,0,2,1,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100095,공중화장실,법제3조제5호,서곡어린이공원,전북특별자치도 전주시 완산구 황강서원5길 40,전북특별자치도 전주시 완산구 효자동3가 1580,1,1,0,0,0,0,1,0,0,완산구 공원녹지과,0632205315,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100096,공중화장실,법제3조제5호,바위백이공원,전북특별자치도 전주시 완산구 우전로 261,전북특별자치도 전주시 완산구 효자동3가 1858,1,2,1,0,0,0,3,1,0,완산구 공원녹지과,0632205315,상시,,202306,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100097,공중화장실,법제3조제16호-영제3조제1항제1호,마전교 파크골프장 하천공중화장실,전북특별자치도 전주시 완산구 세내로 390 (효자동3가),전북특별자치도 전주시 완산구 효자동3가 1552,1,2,1,0,0,0,2,1,0,완산구청 공원녹지과(하천관리과),0632205266,상시,,202306,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100098,공중화장실,법제3조제16호-영제3조제1항제1호,한옥마을 자전거대여소 하천 공중화장실,전북특별자치도 전주시 완산구 전주천동로 31 (교동),전북특별자치도 전주시 완산구 교동 1023-1,0,0,1,0,0,0,1,1,0,완산구청 공원녹지과(하천관리과),0632205266,상시,,202310,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100099,공중화장실,법제3조제16호-영제3조제1항제1호,원당교 인근 하천공중화장실,전북특별자치도 전주시 완산구 삼천천변동자전거길 1,전북특별자치도 전주시 완산구 석구동 312-13,1,2,1,0,0,0,2,1,0,완산구청 공원녹지과(하천관리과),0632205266,상시,,202407,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100100,공중화장실,법제3조제5호,덕진공원(후문),전북특별자치도 전주시 덕진구 권삼득로 390(덕진동1가),전북특별자치도 전주시 덕진구 덕진동 1가 1314-2,6,6,1,0,0,0,5,1,0,산림공원과,0632818661,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100101,공중화장실,법제3조제5호,덕진공원(남문),전북특별자치도 전주시 덕진구 권삼득로 390(덕진공 1가),전북특별자치도 전주시 덕진구 덕진동 1가 1314-4,5,6,1,0,0,0,6,1,1,산림공원과,0632818661,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,Y,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100102,공중화장실,법제3조제5호,덕진공원(정문),전북특별자치도 전주시 덕진구 권삼득로 390(덕진동 1가),전북특별자치도 전주시 덕진구 덕진동 1가 1314-4,2,6,1,0,0,0,5,1,0,산림공원과,0632818661,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100103,공중화장실,법제3조제16호-영제3조제1항제2호,동물원 정문,전북특별자치도 전주시 덕진구 소리로 68,전북특별자치도 전주시 덕진구 덕진동1가 73-48,1,3,1,0,0,0,8,1,0,전주동물원,0632816743,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,202009,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100104,공중화장실,법제3조제16호-영제3조제1항제2호,드림랜드,전북특별자치도 전주시 덕진구 소리로 68,전북특별자치도 전주시 덕진구 덕진동1가 73-48,4,4,1,1,0,0,8,1,1,전주동물원,0632816743,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100105,공중화장실,법제3조제16호-영제3조제1항제2호,토끼사,전북특별자치도 전주시 덕진구 소리로 68,전북특별자치도 전주시 덕진구 덕진동1가 73-48,3,5,1,1,0,0,4,1,1,전주동물원,0632816743,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100106,공중화장실,법제3조제16호-영제3조제1항제2호,신축호랑이사,전북특별자치도 전주시 덕진구 소리로 68,전북특별자치도 전주시 덕진구 덕진동1가 73-48,1,2,1,1,0,0,8,1,0,전주동물원,0632816743,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,202009,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100107,공중화장실,법제3조제16호-영제3조제1항제2호,국민안심 공중화장실,전북특별자치도 전주시 덕진구 소리로 68,전북특별자치도 전주시 덕진구 덕진동1가 73-48,2,1,1,1,0,0,5,1,0,전주동물원,0632816743,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,Y,여자화장실,202306,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100108,개방화장실,법제3조제16호-영제3조제1항제4호,모롱지도서관 화장실,전북특별자치도 전주시 완산구 서곡 22길 29-6,,3,4,1,0,0,0,6,1,0,모롱지도서관,0632750061,정시,09:00-18:00,201003,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100109,개방화장실,법제3조제16호-영제3조제1항제4호,한옥마을도서관 화장실,전북특별자치도 전주시 완산구 한지길 68-3,,1,2,0,0,0,0,2,0,0,한옥마을도서관,0637143531,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100110,개방화장실,법제3조제16호-영제3조제1항제4호,동문헌책도서관 화장실,전북특별자치도 완산구 동문길 5,,1,0,0,0,0,0,1,0,0,동문헌책도서관,0637143529,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100111,개방화장실,법제3조제16호-영제3조제1항제4호,연화정도서관 화장실,전북특별자치도 덕진구 권삼득로 390-1,,2,3,1,0,0,0,4,1,0,연화정도서관,0637143527,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100112,개방화장실,법제3조제16호-영제3조제1항제4호,다가여행자도서관 화장실,전북특별자치도 완산구 전라감영 2길 28,,0,1,0,0,0,0,0,0,0,다가여행자도서관,0637143526,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100113,개방화장실,법제3조제16호-영제3조제1항제4호,전주혁신도시 복합문화센터 공중화장실,전북특별자치도 전주시 덕진구 틀못1길20,전북특별자치도 전주시 덕진구 장동 1068-2,6,8,3,0,0,0,13,3,0,도서관정책과,0632301868,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,Y,Y,여자화장실,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100114,개방화장실,법제3조제16호-영제3조제1항제4호,전주시립도서관 꽃심 화장실,전북특별자치도 전주시 완산구 백제대로 306,,12,8,4,0,0,0,14,4,0,전주시 도서관운영과,0632301832,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100115,개방화장실,법제3조제16호-영제3조제1항제4호,완산도서관 화장실,전북특별자치도 전주시 완산구 곤지산4길 12,,7,11,1,1,0,0,7,1,0,전주시 도서관운영과,0632811816,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100116,개방화장실,법제3조제16호-영제3조제1항제4호,삼천도서관 화장실,전북특별자치도 전주시 완산구 용리로 107,,9,10,1,0,0,0,9,1,0,전주시 도서관운영과,0632816461,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100117,개방화장실,법제3조제16호-영제3조제1항제4호,서신도서관 화장실,전북특별자치도 전주시 완산구 서신천변14길 10,,9,9,1,0,0,0,15,2,1,전주시 도서관운영과,0632816542,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100118,개방화장실,법제3조제16호-영제3조제1항제4호,평화도서관 화장실,전북특별자치도 전주시 완산구 평화14길 27-51,,6,12,1,0,0,0,12,2,1,전주시 도서관운영과,0632816424,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100119,개방화장실,법제3조제16호-영제3조제1항제4호,효자도서관 화장실,전북특별자치도 전주시 완산구 우전로 181,,8,12,4,4,0,0,15,4,1,전주시 도서관운영과,0632816492,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100120,개방화장실,법제3조제16호-영제3조제1항제4호,송천도서관 화장실,전북특별자치도 전주시 덕진구 솔내로 212,,5,9,1,0,1,0,8,2,2,전주시 도서관운영과,0632816506,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,남자화장실+여자화장실,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100121,개방화장실,법제3조제16호-영제3조제1항제4호,금암도서관 화장실,전북특별자치도 전주시 덕진구 거북바우로 13,,5,7,1,0,0,0,6,1,1,전주시 도서관운영과,0632816442,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100122,개방화장실,법제3조제16호-영제3조제1항제4호,인후도서관 화장실,전북특별자치도 전주시 덕진구 안덕원로 349,,6,6,1,2,0,0,8,1,0,전주시 도서관운영과,0632816402,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100123,개방화장실,법제3조제16호-영제3조제1항제4호,아중도서관 화장실,전북특별자치도 전주시 덕진구 무삼지2길 7,,5,3,1,2,1,1,10,1,1,전주시 도서관운영과,0632816478,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100124,개방화장실,법제3조제16호-영제3조제1항제4호,쪽구름도서관 화장실,전북특별자치도 전주시 덕진구 여암2길 9,,4,4,1,0,0,0,9,1,1,전주시 도서관운영과,0632816522,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100125,개방화장실,법제3조제16호-영제3조제1항제4호,건지도서관 화장실,전북특별자치도 전주시 덕진구 호성로 25,,14,18,4,4,0,0,22,4,4,전주시 도서관운영과,0632816602,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,Y,여자화장실,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100126,개방화장실,법제3조제4호,농수산물도매시장(수산공판장),전북특별자치도 전주시 덕진구 동부대로 1183,전북특별자치도 전주시 덕진구 송천동 2가 506-1,3,5,1,0,0,0,3,1,0,농업정책과,0632815373,상시,,199303,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100127,개방화장실,법제3조제4호,농수산물도매시장(수협공판장),전북특별자치도 전주시 덕진구 동부대로 1183,전북특별자치도 전주시 덕진구 송천동 2가 506-1,3,0,1,0,0,0,3,1,0,농업정책과,0632815373,상시,,199303,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100128,개방화장실,법제3조제4호,농수산물도매시장(원협공판장),전북특별자치도 전주시 덕진구 동부대로 1183,전북특별자치도 전주시 덕진구 송천동 2가 506-1,3,3,1,0,0,0,4,1,0,농업정책과,0632815373,상시,,199303,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100129,개방화장실,법제3조제4호,농수산물도매시장(전주청과동),전북특별자치도 전주시 덕진구 동부대로 1183,전북특별자치도 전주시 덕진구 송천동 2가 506-1,3,3,1,0,0,0,4,1,0,농업정책과,0632815373,상시,,199303,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100130,개방화장실,법제3조제4호,농수산물도매시장(경비동),전북특별자치도 전주시 덕진구 동부대로 1183,전북특별자치도 전주시 덕진구 송천동 2가 506-1,2,3,0,0,0,0,2,0,0,농업정책과,0632815373,상시,,199303,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,202311,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100131,개방화장실,법제3조제4호,농수산물도매시장(활어동),전북특별자치도 전주시 덕진구 동부대로 1183,전북특별자치도 전주시 덕진구 송천동 2가 506-1,3,5,1,0,0,0,5,1,0,농업정책과,0632815373,상시,,199303,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100132,개방화장실,법제3조제4호,농수산물도매시장(관리사무소),전북특별자치도 전주시 덕진구 동부대로 1183,전북특별자치도 전주시 덕진구 송천동 2가 506-1,3,3,0,0,0,0,4,0,0,농업정책과,0632815373,상시,,199303,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100133,공중화장실,법제3조제4호,남부시장(1동) 공중화장실,전북특별자치도 전주시 완산구 풍남문2길 65,,2,3,0,0,0,0,3,0,0,남부시장번영회,0632841344,상시,,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100134,공중화장실,법제3조제4호,남부시장(2동) 공중화장실,전북특별자치도 전주시 완산구 풍남문2길 63,,4,4,1,0,0,0,4,1,0,남부시장번영회,0632841344,상시,,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
4641000,202546410000100135,공중화장실,법제3조제4호,남부시장(3동) 공중화장실,전북특별자치도 전주시 완산구 풍남문2길 55,,2,3,1,0,0,0,3,0,0,남부시장번영회,0632841344,상시,,,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2025-01-02,I,2026-05-15 18:43:46,2025-01-14 16:47:20
